Unnamed: 0,userid,category,avg_bill,join_datetime,age,income,kids,teenagers,marital,education,complain_count,last_order_dt,discount_purchases_count_avg,catalogue_purchases_count_avg,store_purchases_count_avg,website_purchases_count_avg,website_visit_count_avg,mobile_purchases_count_avg,mobile_visit_count_avg,marketing_company_outcome_1,marketing_company_outcome_2,marketing_company_outcome_3,marketing_company_outcome_4,marketing_company_outcome_5
5403,6ec5dc3f-d9aa-4313-ba4d-78ee293693e8,sweets,72.0,2023-11-23 13:36:16,43,64771.0,1,0,dating,bachelor,1,2024-06-05,1,0,3,2,4,6,11,0,0,0,0,0
5405,0d6de142-01a7-46fb-8ee6-6816be89ceab,other,896.0,2023-06-06 17:08:38,26,112959.0,0,0,dating,bachelor,0,2024-05-26,1,4,10,6,2,13,23,0,0,0,0,0
5406,0d6de142-01a7-46fb-8ee6-6816be89ceab,fruits,675.0,2023-06-06 17:08:38,26,112959.0,0,0,dating,bachelor,0,2024-05-26,1,4,10,6,2,13,23,0,0,0,0,0
5408,0d6de142-01a7-46fb-8ee6-6816be89ceab,vegetables,2541.0,2023-06-06 17:08:38,26,112959.0,0,0,dating,bachelor,0,2024-05-26,1,4,10,6,2,13,23,0,0,0,0,0
5409,0d6de142-01a7-46fb-8ee6-6816be89ceab,sweets,130.0,2023-06-06 17:08:38,26,112959.0,0,0,dating,bachelor,0,2024-05-26,1,4,10,6,2,13,23,0,0,0,0,0
5410,0d6de142-01a7-46fb-8ee6-6816be89ceab,fish,1836.0,2023-06-06 17:08:38,26,112959.0,0,0,dating,bachelor,0,2024-05-26,1,4,10,6,2,13,23,0,0,0,0,0
5411,caa50c89-5a03-46eb-b6ab-d021c46c5028,other,8.0,2022-07-19 07:29:47,12,26569.0,0,0,single,,0,2024-05-13,5,0,2,0,8,2,15,1,1,1,0,0
5412,caa50c89-5a03-46eb-b6ab-d021c46c5028,vegetables,261.0,2022-07-19 07:29:47,12,26569.0,0,0,single,,0,2024-05-13,5,0,2,0,8,2,15,1,1,1,0,0
5413,caa50c89-5a03-46eb-b6ab-d021c46c5028,fruits,60.0,2022-07-19 07:29:47,12,26569.0,0,0,single,,0,2024-05-13,5,0,2,0,8,2,15,1,1,1,0,0
5414,caa50c89-5a03-46eb-b6ab-d021c46c5028,sweets,288.0,2022-07-19 07:29:47,12,26569.0,0,0,single,,0,2024-05-13,5,0,2,0,8,2,15,1,1,1,0,0
5416,caa50c89-5a03-46eb-b6ab-d021c46c5028,meat,72.0,2022-07-19 07:29:47,12,26569.0,0,0,single,,0,2024-05-13,5,0,2,0,8,2,15,1,1,1,0,0
5417,caa50c89-5a03-46eb-b6ab-d021c46c5028,fish,0.0,2022-07-19 07:29:47,12,26569.0,0,0,single,,0,2024-05-13,5,0,2,0,8,2,15,1,1,1,0,0
5418,ecf2d925-2c28-4998-9447-fdd7cb196019,other,790.0,2022-11-24 01:58:32,71,74912.0,0,1,dating,masters,0,2024-06-25,4,5,7,10,8,11,20,0,0,1,0,0
5420,ecf2d925-2c28-4998-9447-fdd7cb196019,fish,1728.0,2022-11-24 01:58:32,71,74912.0,0,1,dating,masters,0,2024-06-25,4,5,7,10,8,11,20,0,0,1,0,0
5421,ecf2d925-2c28-4998-9447-fdd7cb196019,vegetables,446.0,2022-11-24 01:58:32,71,74912.0,0,1,dating,masters,0,2024-06-25,4,5,7,10,8,11,20,0,0,1,0,0
5422,ecf2d925-2c28-4998-9447-fdd7cb196019,fruits,120.0,2022-11-24 01:58:32,71,74912.0,0,1,dating,masters,0,2024-06-25,4,5,7,10,8,11,20,0,0,1,0,0
5423,ecf2d925-2c28-4998-9447-fdd7cb196019,sweets,441.0,2022-11-24 01:58:32,71,74912.0,0,1,dating,masters,0,2024-06-25,4,5,7,10,8,11,20,0,0,1,0,0
5427,f213c690-78d6-494e-8250-6cf8853810a9,fish,2322.0,2024-05-14 16:02:47,65,81142.0,0,1,single,bachelor,2,2024-06-08,5,7,11,4,3,10,18,0,0,0,0,0
5428,f213c690-78d6-494e-8250-6cf8853810a9,vegetables,893.0,2024-05-14 16:02:47,65,81142.0,0,1,single,bachelor,2,2024-06-08,5,7,11,4,3,10,18,0,0,0,0,0
5429,f213c690-78d6-494e-8250-6cf8853810a9,other,802.0,2024-05-14 16:02:47,65,81142.0,0,1,single,bachelor,2,2024-06-08,5,7,11,4,3,10,18,0,0,0,0,0
5430,f213c690-78d6-494e-8250-6cf8853810a9,sweets,216.0,2024-05-14 16:02:47,65,81142.0,0,1,single,bachelor,2,2024-06-08,5,7,11,4,3,10,18,0,0,0,0,0
5431,f213c690-78d6-494e-8250-6cf8853810a9,fruits,240.0,2024-05-14 16:02:47,65,81142.0,0,1,single,bachelor,2,2024-06-08,5,7,11,4,3,10,18,0,0,0,0,0
5433,5dd072bb-f44c-4d91-85b0-17c6d31f484b,meat,63.0,2023-10-31 21:38:48,41,70057.0,1,0,married,masters,0,2024-07-07,1,0,3,2,5,6,11,0,0,0,0,0
5434,5dd072bb-f44c-4d91-85b0-17c6d31f484b,vegetables,0.0,2023-10-31 21:38:48,41,70057.0,1,0,married,masters,0,2024-07-07,1,0,3,2,5,6,11,0,0,0,0,0
5435,5dd072bb-f44c-4d91-85b0-17c6d31f484b,fish,162.0,2023-10-31 21:38:48,41,70057.0,1,0,married,masters,0,2024-07-07,1,0,3,2,5,6,11,0,0,0,0,0
5436,5dd072bb-f44c-4d91-85b0-17c6d31f484b,sweets,0.0,2023-10-31 21:38:48,41,70057.0,1,0,married,masters,0,2024-07-07,1,0,3,2,5,6,11,0,0,0,0,0
5437,5dd072bb-f44c-4d91-85b0-17c6d31f484b,other,44.0,2023-10-31 21:38:48,41,70057.0,1,0,married,masters,0,2024-07-07,1,0,3,2,5,6,11,0,0,0,0,0
5438,5dd072bb-f44c-4d91-85b0-17c6d31f484b,fruits,0.0,2023-10-31 21:38:48,41,70057.0,1,0,married,masters,0,2024-07-07,1,0,3,2,5,6,11,0,0,0,0,0
5439,4420a398-fd53-4b49-92ff-8dc36a7b4b7c,sweets,0.0,2023-08-15 13:26:36,46,59596.0,1,0,married,phd,1,2024-06-12,1,0,2,1,8,20,36,0,0,0,0,0
5440,4420a398-fd53-4b49-92ff-8dc36a7b4b7c,fruits,0.0,2023-08-15 13:26:36,46,59596.0,1,0,married,phd,1,2024-06-12,1,0,2,1,8,20,36,0,0,0,0,0
5441,4420a398-fd53-4b49-92ff-8dc36a7b4b7c,vegetables,0.0,2023-08-15 13:26:36,46,59596.0,1,0,married,phd,1,2024-06-12,1,0,2,1,8,20,36,0,0,0,0,0
5442,4420a398-fd53-4b49-92ff-8dc36a7b4b7c,other,9.0,2023-08-15 13:26:36,46,59596.0,1,0,married,phd,1,2024-06-12,1,0,2,1,8,20,36,0,0,0,0,0
5443,4420a398-fd53-4b49-92ff-8dc36a7b4b7c,fish,0.0,2023-08-15 13:26:36,46,59596.0,1,0,married,phd,1,2024-06-12,1,0,2,1,8,20,36,0,0,0,0,0
5445,4420a398-fd53-4b49-92ff-8dc36a7b4b7c,meat,18.0,2023-08-15 13:26:36,46,59596.0,1,0,married,phd,1,2024-06-12,1,0,2,1,8,20,36,0,0,0,0,0
5446,c24da238-a3cf-464a-b323-1a1bf887aa23,other,1618.0,2023-01-24 23:43:53,66,104491.0,0,0,single,phd,0,2024-06-06,1,9,9,6,3,0,0,1,0,0,0,0
5447,c24da238-a3cf-464a-b323-1a1bf887aa23,fish,2452.0,2023-01-24 23:43:53,66,104491.0,0,0,single,phd,0,2024-06-06,1,9,9,6,3,0,0,1,0,0,0,0
5450,c24da238-a3cf-464a-b323-1a1bf887aa23,fruits,960.0,2023-01-24 23:43:53,66,104491.0,0,0,single,phd,0,2024-06-06,1,9,9,6,3,0,0,1,0,0,0,0
5451,c24da238-a3cf-464a-b323-1a1bf887aa23,sweets,0.0,2023-01-24 23:43:53,66,104491.0,0,0,single,phd,0,2024-06-06,1,9,9,6,3,0,0,1,0,0,0,0
5452,c24da238-a3cf-464a-b323-1a1bf887aa23,vegetables,1029.0,2023-01-24 23:43:53,66,104491.0,0,0,single,phd,0,2024-06-06,1,9,9,6,3,0,0,1,0,0,0,0
5453,fc9fe3fc-0044-4b73-aacd-6af332f8698d,other,47.0,2024-04-02 01:10:29,41,48724.0,1,0,dating,basic,0,2024-05-29,2,0,3,2,8,2,3,0,0,0,0,0
5454,fc9fe3fc-0044-4b73-aacd-6af332f8698d,fish,0.0,2024-04-02 01:10:29,41,48724.0,1,0,dating,basic,0,2024-05-29,2,0,3,2,8,2,3,0,0,0,0,0
5455,fc9fe3fc-0044-4b73-aacd-6af332f8698d,sweets,126.0,2024-04-02 01:10:29,41,48724.0,1,0,dating,basic,0,2024-05-29,2,0,3,2,8,2,3,0,0,0,0,0
5457,fc9fe3fc-0044-4b73-aacd-6af332f8698d,meat,135.0,2024-04-02 01:10:29,41,48724.0,1,0,dating,basic,0,2024-05-29,2,0,3,2,8,2,3,0,0,0,0,0
5458,fc9fe3fc-0044-4b73-aacd-6af332f8698d,fruits,345.0,2024-04-02 01:10:29,41,48724.0,1,0,dating,basic,0,2024-05-29,2,0,3,2,8,2,3,0,0,0,0,0
5459,fc9fe3fc-0044-4b73-aacd-6af332f8698d,vegetables,1293.0,2024-04-02 01:10:29,41,48724.0,1,0,dating,basic,0,2024-05-29,2,0,3,2,8,2,3,0,0,0,0,0
5460,5646f789-b7a6-4bde-aa14-e17a4dfde5da,fruits,840.0,2022-08-16 03:20:18,66,107482.0,0,0,divorced,bachelor,0,2024-05-21,1,2,11,2,1,4,7,0,0,0,0,0
5461,5646f789-b7a6-4bde-aa14-e17a4dfde5da,vegetables,902.0,2022-08-16 03:20:18,66,107482.0,0,0,divorced,bachelor,0,2024-05-21,1,2,11,2,1,4,7,0,0,0,0,0
5463,5646f789-b7a6-4bde-aa14-e17a4dfde5da,fish,1032.0,2022-08-16 03:20:18,66,107482.0,0,0,divorced,bachelor,0,2024-05-21,1,2,11,2,1,4,7,0,0,0,0,0
5465,5646f789-b7a6-4bde-aa14-e17a4dfde5da,other,1124.0,2022-08-16 03:20:18,66,107482.0,0,0,divorced,bachelor,0,2024-05-21,1,2,11,2,1,4,7,0,0,0,0,0
5466,5646f789-b7a6-4bde-aa14-e17a4dfde5da,sweets,297.0,2022-08-16 03:20:18,66,107482.0,0,0,divorced,bachelor,0,2024-05-21,1,2,11,2,1,4,7,0,0,0,0,0
5467,3e0df75e-a237-45a8-9c2d-4e1049d20a51,other,15.0,2023-05-16 00:04:02,37,49072.0,1,0,single,bachelor,2,,1,0,2,1,8,20,36,0,0,0,0,0
5468,3e0df75e-a237-45a8-9c2d-4e1049d20a51,sweets,0.0,2023-05-16 00:04:02,37,49072.0,1,0,single,bachelor,2,,1,0,2,1,8,20,36,0,0,0,0,0
5469,3e0df75e-a237-45a8-9c2d-4e1049d20a51,meat,54.0,2023-05-16 00:04:02,37,49072.0,1,0,single,bachelor,2,,1,0,2,1,8,20,36,0,0,0,0,0
5470,3e0df75e-a237-45a8-9c2d-4e1049d20a51,vegetables,126.0,2023-05-16 00:04:02,37,49072.0,1,0,single,bachelor,2,,1,0,2,1,8,20,36,0,0,0,0,0
5472,3e0df75e-a237-45a8-9c2d-4e1049d20a51,fruits,15.0,2023-05-16 00:04:02,37,49072.0,1,0,single,bachelor,2,,1,0,2,1,8,20,36,0,0,0,0,0
5473,3e0df75e-a237-45a8-9c2d-4e1049d20a51,fish,162.0,2023-05-16 00:04:02,37,49072.0,1,0,single,bachelor,2,,1,0,2,1,8,20,36,0,0,0,0,0
5475,ddb50cc6-200f-4ad9-b2c7-c0399a1c426a,vegetables,588.0,2023-05-16 20:07:38,34,57880.0,1,0,married,bachelor,0,2024-07-04,1,0,3,1,8,13,23,0,0,0,0,0
5476,ddb50cc6-200f-4ad9-b2c7-c0399a1c426a,fruits,60.0,2023-05-16 20:07:38,34,57880.0,1,0,married,bachelor,0,2024-07-04,1,0,3,1,8,13,23,0,0,0,0,0
5477,ddb50cc6-200f-4ad9-b2c7-c0399a1c426a,other,38.0,2023-05-16 20:07:38,34,57880.0,1,0,married,bachelor,0,2024-07-04,1,0,3,1,8,13,23,0,0,0,0,0
5478,ddb50cc6-200f-4ad9-b2c7-c0399a1c426a,fish,378.0,2023-05-16 20:07:38,34,57880.0,1,0,married,bachelor,0,2024-07-04,1,0,3,1,8,13,23,0,0,0,0,0
5479,ddb50cc6-200f-4ad9-b2c7-c0399a1c426a,sweets,54.0,2023-05-16 20:07:38,34,57880.0,1,0,married,bachelor,0,2024-07-04,1,0,3,1,8,13,23,0,0,0,0,0
5480,ddb50cc6-200f-4ad9-b2c7-c0399a1c426a,meat,135.0,2023-05-16 20:07:38,34,57880.0,1,0,married,bachelor,0,2024-07-04,1,0,3,1,8,13,23,0,0,0,0,0
5488,6df8d94e-db7e-450d-b1a8-96e5ad0cfd6e,sweets,313.0,2024-04-25 04:05:40,20,67035.0,0,0,single,masters,0,2024-06-25,2,4,5,1,13,35,77,1,1,0,0,0
5489,6df8d94e-db7e-450d-b1a8-96e5ad0cfd6e,vegetables,862.0,2024-04-25 04:05:40,20,67035.0,0,0,single,masters,0,2024-06-25,2,4,5,1,13,35,77,1,1,0,0,0
5490,6df8d94e-db7e-450d-b1a8-96e5ad0cfd6e,other,418.0,2024-04-25 04:05:40,20,67035.0,0,0,single,masters,0,2024-06-25,2,4,5,1,13,35,77,1,1,0,0,0
5491,6df8d94e-db7e-450d-b1a8-96e5ad0cfd6e,fruits,1760.0,2024-04-25 04:05:40,20,67035.0,0,0,single,masters,0,2024-06-25,2,4,5,1,13,35,77,1,1,0,0,0
5493,6df8d94e-db7e-450d-b1a8-96e5ad0cfd6e,fish,1128.0,2024-04-25 04:05:40,20,67035.0,0,0,single,masters,0,2024-06-25,2,4,5,1,13,35,77,1,1,0,0,0
5495,145e08ee-824e-49f1-9175-3a1ce340654c,sweets,289.0,2023-01-17 06:07:00,42,92146.0,0,0,married,bachelor,0,2024-06-29,1,4,10,5,3,15,27,0,0,0,0,0
5497,145e08ee-824e-49f1-9175-3a1ce340654c,vegetables,2140.0,2023-01-17 06:07:00,42,92146.0,0,0,married,bachelor,0,2024-06-29,1,4,10,5,3,15,27,0,0,0,0,0
5498,145e08ee-824e-49f1-9175-3a1ce340654c,fish,2324.0,2023-01-17 06:07:00,42,92146.0,0,0,married,bachelor,0,2024-06-29,1,4,10,5,3,15,27,0,0,0,0,0
5499,145e08ee-824e-49f1-9175-3a1ce340654c,other,1257.0,2023-01-17 06:07:00,42,92146.0,0,0,married,bachelor,0,2024-06-29,1,4,10,5,3,15,27,0,0,0,0,0
5501,145e08ee-824e-49f1-9175-3a1ce340654c,fruits,570.0,2023-01-17 06:07:00,42,92146.0,0,0,married,bachelor,0,2024-06-29,1,4,10,5,3,15,27,0,0,0,0,0
5502,127c3128-0c82-4453-8079-a8ff4a4e8a35,sweets,0.0,2022-09-16 22:38:20,73,92400.0,0,0,dating,masters,0,2024-07-03,1,3,5,1,1,10,18,0,0,0,0,0
5504,127c3128-0c82-4453-8079-a8ff4a4e8a35,fish,1696.0,2022-09-16 22:38:20,73,92400.0,0,0,dating,masters,0,2024-07-03,1,3,5,1,1,10,18,0,0,0,0,0
5506,127c3128-0c82-4453-8079-a8ff4a4e8a35,fruits,765.0,2022-09-16 22:38:20,73,92400.0,0,0,dating,masters,0,2024-07-03,1,3,5,1,1,10,18,0,0,0,0,0
5507,127c3128-0c82-4453-8079-a8ff4a4e8a35,other,621.0,2022-09-16 22:38:20,73,92400.0,0,0,dating,masters,0,2024-07-03,1,3,5,1,1,10,18,0,0,0,0,0
5508,127c3128-0c82-4453-8079-a8ff4a4e8a35,vegetables,2879.0,2022-09-16 22:38:20,73,92400.0,0,0,dating,masters,0,2024-07-03,1,3,5,1,1,10,18,0,0,0,0,0
5509,078e2d09-0e2c-4e26-98cd-66dcf20b9f43,fruits,1020.0,2024-03-19 23:14:52,19,78664.0,0,0,single,bachelor,0,2024-06-16,1,7,6,7,9,21,97,0,1,1,1,1
5510,078e2d09-0e2c-4e26-98cd-66dcf20b9f43,vegetables,1339.0,2024-03-19 23:14:52,19,78664.0,0,0,single,bachelor,0,2024-06-16,1,7,6,7,9,21,97,0,1,1,1,1
5511,078e2d09-0e2c-4e26-98cd-66dcf20b9f43,sweets,254.0,2024-03-19 23:14:52,19,78664.0,0,0,single,bachelor,0,2024-06-16,1,7,6,7,9,21,97,0,1,1,1,1
5512,078e2d09-0e2c-4e26-98cd-66dcf20b9f43,other,271.0,2024-03-19 23:14:52,19,78664.0,0,0,single,bachelor,0,2024-06-16,1,7,6,7,9,21,97,0,1,1,1,1
5513,078e2d09-0e2c-4e26-98cd-66dcf20b9f43,fish,2754.0,2024-03-19 23:14:52,19,78664.0,0,0,single,bachelor,0,2024-06-16,1,7,6,7,9,21,97,0,1,1,1,1
5516,be40d3d5-928a-415c-a7aa-8a38806f6206,fish,216.0,2023-03-19 23:32:31,12,25546.0,0,0,single,basic,2,2024-05-17,4,0,0,2,5,3,40,0,1,0,0,1
5517,be40d3d5-928a-415c-a7aa-8a38806f6206,sweets,315.0,2023-03-19 23:32:31,12,25546.0,0,0,single,basic,2,2024-05-17,4,0,0,2,5,3,40,0,1,0,0,1
5519,be40d3d5-928a-415c-a7aa-8a38806f6206,other,5.0,2023-03-19 23:32:31,12,25546.0,0,0,single,basic,2,2024-05-17,4,0,0,2,5,3,40,0,1,0,0,1
5520,be40d3d5-928a-415c-a7aa-8a38806f6206,fruits,825.0,2023-03-19 23:32:31,12,25546.0,0,0,single,basic,2,2024-05-17,4,0,0,2,5,3,40,0,1,0,0,1
5521,be40d3d5-928a-415c-a7aa-8a38806f6206,vegetables,210.0,2023-03-19 23:32:31,12,25546.0,0,0,single,basic,2,2024-05-17,4,0,0,2,5,3,40,0,1,0,0,1
5522,be40d3d5-928a-415c-a7aa-8a38806f6206,meat,18.0,2023-03-19 23:32:31,12,25546.0,0,0,single,basic,2,2024-05-17,4,0,0,2,5,3,40,0,1,0,0,1
5524,26874fda-f411-4039-90fd-a4ce35e5c542,meat,276.0,2023-01-04 18:36:41,51,76724.0,0,1,single,bachelor,0,2024-06-26,2,2,9,6,4,15,27,0,0,0,0,0
5525,26874fda-f411-4039-90fd-a4ce35e5c542,sweets,216.0,2023-01-04 18:36:41,51,76724.0,0,1,single,bachelor,0,2024-06-26,2,2,9,6,4,15,27,0,0,0,0,0
5526,26874fda-f411-4039-90fd-a4ce35e5c542,other,409.0,2023-01-04 18:36:41,51,76724.0,0,1,single,bachelor,0,2024-06-26,2,2,9,6,4,15,27,0,0,0,0,0
5527,26874fda-f411-4039-90fd-a4ce35e5c542,fish,1512.0,2023-01-04 18:36:41,51,76724.0,0,1,single,bachelor,0,2024-06-26,2,2,9,6,4,15,27,0,0,0,0,0
5528,26874fda-f411-4039-90fd-a4ce35e5c542,vegetables,0.0,2023-01-04 18:36:41,51,76724.0,0,1,single,bachelor,0,2024-06-26,2,2,9,6,4,15,27,0,0,0,0,0
5529,26874fda-f411-4039-90fd-a4ce35e5c542,fruits,0.0,2023-01-04 18:36:41,51,76724.0,0,1,single,bachelor,0,2024-06-26,2,2,9,6,4,15,27,0,0,0,0,0
5530,eab27bd4-c487-4dee-9cd1-0dc77ae5bc8b,vegetables,2596.0,2023-07-13 10:05:33,61,91688.0,0,0,married,bachelor,0,2024-05-27,2,7,13,4,2,2,3,0,0,0,0,0
5531,eab27bd4-c487-4dee-9cd1-0dc77ae5bc8b,other,951.0,2023-07-13 10:05:33,61,91688.0,0,0,married,bachelor,0,2024-05-27,2,7,13,4,2,2,3,0,0,0,0,0
5533,eab27bd4-c487-4dee-9cd1-0dc77ae5bc8b,fish,2730.0,2023-07-13 10:05:33,61,91688.0,0,0,married,bachelor,0,2024-05-27,2,7,13,4,2,2,3,0,0,0,0,0
5535,eab27bd4-c487-4dee-9cd1-0dc77ae5bc8b,sweets,241.0,2023-07-13 10:05:33,61,91688.0,0,0,married,bachelor,0,2024-05-27,2,7,13,4,2,2,3,0,0,0,0,0
5536,eab27bd4-c487-4dee-9cd1-0dc77ae5bc8b,fruits,2415.0,2023-07-13 10:05:33,61,91688.0,0,0,married,bachelor,0,2024-05-27,2,7,13,4,2,2,3,0,0,0,0,0
5545,5cbd4041-25ae-486f-abcd-9a1b6092bd80,fish,594.0,2023-04-23 22:31:15,38,53718.0,1,0,married,bachelor,1,2024-06-01,2,0,3,2,8,15,27,0,0,0,0,0
5546,5cbd4041-25ae-486f-abcd-9a1b6092bd80,fruits,60.0,2023-04-23 22:31:15,38,53718.0,1,0,married,bachelor,1,2024-06-01,2,0,3,2,8,15,27,0,0,0,0,0
5547,5cbd4041-25ae-486f-abcd-9a1b6092bd80,other,25.0,2023-04-23 22:31:15,38,53718.0,1,0,married,bachelor,1,2024-06-01,2,0,3,2,8,15,27,0,0,0,0,0
5548,5cbd4041-25ae-486f-abcd-9a1b6092bd80,vegetables,588.0,2023-04-23 22:31:15,38,53718.0,1,0,married,bachelor,1,2024-06-01,2,0,3,2,8,15,27,0,0,0,0,0
5549,5cbd4041-25ae-486f-abcd-9a1b6092bd80,meat,54.0,2023-04-23 22:31:15,38,53718.0,1,0,married,bachelor,1,2024-06-01,2,0,3,2,8,15,27,0,0,0,0,0
5550,5cbd4041-25ae-486f-abcd-9a1b6092bd80,sweets,56.0,2023-04-23 22:31:15,38,53718.0,1,0,married,bachelor,1,2024-06-01,2,0,3,2,8,15,27,0,0,0,0,0
5552,9003058c-a35f-4283-9429-83eb1fbfab41,sweets,242.0,2022-05-09 05:39:15,41,119970.0,0,1,dating,bachelor,0,2024-05-30,2,5,11,9,5,18,33,0,0,0,0,0
5553,9003058c-a35f-4283-9429-83eb1fbfab41,vegetables,2776.0,2022-05-09 05:39:15,41,119970.0,0,1,dating,bachelor,0,2024-05-30,2,5,11,9,5,18,33,0,0,0,0,0
5554,9003058c-a35f-4283-9429-83eb1fbfab41,fish,2664.0,2022-05-09 05:39:15,41,119970.0,0,1,dating,bachelor,0,2024-05-30,2,5,11,9,5,18,33,0,0,0,0,0
5555,9003058c-a35f-4283-9429-83eb1fbfab41,fruits,2580.0,2022-05-09 05:39:15,41,119970.0,0,1,dating,bachelor,0,2024-05-30,2,5,11,9,5,18,33,0,0,0,0,0
5556,9003058c-a35f-4283-9429-83eb1fbfab41,meat,549.0,2022-05-09 05:39:15,41,119970.0,0,1,dating,bachelor,0,2024-05-30,2,5,11,9,5,18,33,0,0,0,0,0
5557,9003058c-a35f-4283-9429-83eb1fbfab41,other,947.0,2022-05-09 05:39:15,41,119970.0,0,1,dating,bachelor,0,2024-05-30,2,5,11,9,5,18,33,0,0,0,0,0
5558,50612dc0-7728-4c17-b688-168d9c22628a,vegetables,126.0,2023-05-09 00:31:43,42,84278.0,1,2,single,bachelor,0,2024-07-01,1,0,3,0,4,11,20,0,0,0,0,0
5559,50612dc0-7728-4c17-b688-168d9c22628a,sweets,0.0,2023-05-09 00:31:43,42,84278.0,1,2,single,bachelor,0,2024-07-01,1,0,3,0,4,11,20,0,0,0,0,0
5561,50612dc0-7728-4c17-b688-168d9c22628a,fruits,15.0,2023-05-09 00:31:43,42,84278.0,1,2,single,bachelor,0,2024-07-01,1,0,3,0,4,11,20,0,0,0,0,0
5562,50612dc0-7728-4c17-b688-168d9c22628a,meat,63.0,2023-05-09 00:31:43,42,84278.0,1,2,single,bachelor,0,2024-07-01,1,0,3,0,4,11,20,0,0,0,0,0
5563,50612dc0-7728-4c17-b688-168d9c22628a,fish,108.0,2023-05-09 00:31:43,42,84278.0,1,2,single,bachelor,0,2024-07-01,1,0,3,0,4,11,20,0,0,0,0,0
5564,50612dc0-7728-4c17-b688-168d9c22628a,other,18.0,2023-05-09 00:31:43,42,84278.0,1,2,single,bachelor,0,2024-07-01,1,0,3,0,4,11,20,0,0,0,0,0
5565,5f3948cc-5f62-49a0-a18a-77fa86baa6bf,vegetables,1401.0,2023-06-19 06:18:46,51,93214.0,0,0,single,phd,0,2024-07-03,1,8,9,2,1,1,1,0,0,0,0,0
5567,5f3948cc-5f62-49a0-a18a-77fa86baa6bf,sweets,228.0,2023-06-19 06:18:46,51,93214.0,0,0,single,phd,0,2024-07-03,1,8,9,2,1,1,1,0,0,0,0,0
5568,5f3948cc-5f62-49a0-a18a-77fa86baa6bf,fish,864.0,2023-06-19 06:18:46,51,93214.0,0,0,single,phd,0,2024-07-03,1,8,9,2,1,1,1,0,0,0,0,0
5570,5f3948cc-5f62-49a0-a18a-77fa86baa6bf,other,1288.0,2023-06-19 06:18:46,51,93214.0,0,0,single,phd,0,2024-07-03,1,8,9,2,1,1,1,0,0,0,0,0
5571,5f3948cc-5f62-49a0-a18a-77fa86baa6bf,fruits,375.0,2023-06-19 06:18:46,51,93214.0,0,0,single,phd,0,2024-07-03,1,8,9,2,1,1,1,0,0,0,0,0
5579,c9fd4194-f2de-4c74-a78d-b064ad0338d5,fish,648.0,2022-11-22 08:09:07,54,74605.0,0,0,married,masters,0,2024-06-28,1,1,4,2,3,10,18,0,0,0,0,0
5580,c9fd4194-f2de-4c74-a78d-b064ad0338d5,vegetables,893.0,2022-11-22 08:09:07,54,74605.0,0,0,married,masters,0,2024-06-28,1,1,4,2,3,10,18,0,0,0,0,0
5581,c9fd4194-f2de-4c74-a78d-b064ad0338d5,meat,261.0,2022-11-22 08:09:07,54,74605.0,0,0,married,masters,0,2024-06-28,1,1,4,2,3,10,18,0,0,0,0,0
5582,c9fd4194-f2de-4c74-a78d-b064ad0338d5,fruits,240.0,2022-11-22 08:09:07,54,74605.0,0,0,married,masters,0,2024-06-28,1,1,4,2,3,10,18,0,0,0,0,0
5584,c9fd4194-f2de-4c74-a78d-b064ad0338d5,sweets,140.0,2022-11-22 08:09:07,54,74605.0,0,0,married,masters,0,2024-06-28,1,1,4,2,3,10,18,0,0,0,0,0
5585,c9fd4194-f2de-4c74-a78d-b064ad0338d5,other,169.0,2022-11-22 08:09:07,54,74605.0,0,0,married,masters,0,2024-06-28,1,1,4,2,3,10,18,0,0,0,0,0
5586,06e06235-ca25-4615-9cbb-a9fecb2df8ec,other,685.0,2023-02-07 09:21:45,21,72800.0,0,0,single,bachelor,0,2024-05-28,25,4,4,0,15,29,112,1,0,1,0,1
5588,06e06235-ca25-4615-9cbb-a9fecb2df8ec,vegetables,1062.0,2023-02-07 09:21:45,21,72800.0,0,0,single,bachelor,0,2024-05-28,25,4,4,0,15,29,112,1,0,1,0,1
5589,06e06235-ca25-4615-9cbb-a9fecb2df8ec,fish,976.0,2023-02-07 09:21:45,21,72800.0,0,0,single,bachelor,0,2024-05-28,25,4,4,0,15,29,112,1,0,1,0,1
5590,06e06235-ca25-4615-9cbb-a9fecb2df8ec,sweets,231.0,2023-02-07 09:21:45,21,72800.0,0,0,single,bachelor,0,2024-05-28,25,4,4,0,15,29,112,1,0,1,0,1
5592,06e06235-ca25-4615-9cbb-a9fecb2df8ec,fruits,2935.0,2023-02-07 09:21:45,21,72800.0,0,0,single,bachelor,0,2024-05-28,25,4,4,0,15,29,112,1,0,1,0,1
5593,132d474c-10a1-4353-8937-19c279dc9fc4,fruits,435.0,2023-09-30 23:58:01,15,25866.0,0,0,single,masters,2,2024-07-01,5,0,1,0,0,4,28,1,1,1,1,1
5594,132d474c-10a1-4353-8937-19c279dc9fc4,other,6.0,2023-09-30 23:58:01,15,25866.0,0,0,single,masters,2,2024-07-01,5,0,1,0,0,4,28,1,1,1,1,1
5595,132d474c-10a1-4353-8937-19c279dc9fc4,sweets,153.0,2023-09-30 23:58:01,15,25866.0,0,0,single,masters,2,2024-07-01,5,0,1,0,0,4,28,1,1,1,1,1
